name: 5df9ce68-9530-437c-b742-418db35f1dea num_items: 0
token, class_id, token_value, token_tf, token_df
существование, @default_class, 0.0, 282.0, 218.0
приключение, @default_class, 0.166666671634, 83.0, 66.0
пластик, @default_class, 0.0, 180.0, 103.0
радость, @default_class, 0.166666671634, 285.0, 204.0
заслуживать, @default_class, 0.0, 564.0, 173.0
окб, @default_class, 0.0, 13.0, 4.0
нигде, @default_class, 0.0, 500.0, 406.0
бац, @default_class, 0.0, 14.0, 14.0
послужить, @default_class, 0.0, 196.0, 44.0
касса, @default_class, 0.166666671634, 3689.0, 1760.0
сверху, @default_class, 0.0, 84.0, 63.0
прокол, @default_class, 0.0, 10.0, 6.0
заявление_писать, @default_class, 0.0, 726.0, 376.0
дк, @default_class, 0.0, 5.0, 3.0
заполнение, @default_class, 0.0, 688.0, 408.0
тщетно, @default_class, 0.0, 26.0, 26.0
живой, @default_class, 0.0, 436.0, 220.0
равный, @default_class, 0.0, 1583.0, 980.0
плюшка, @default_class, 0.0, 42.0, 25.0
фасп, @default_class, 0.0, 9.0, 2.0
впечатление, @default_class, 0.125, 2340.0, 910.0
истинный, @default_class, 0.166666671634, 35.0, 35.0
очевидно, @default_class, 0.0, 485.0, 179.0
музыка_слушать, @default_class, 0.0, 22.0, 11.0
приносить, @default_class, 0.0, 4534.0, 1132.0
ос, @default_class, 0.0, 34.0, 19.0
документ_подтверждать, @default_class, 0.0, 168.0, 89.0
пояснение, @default_class, 0.0, 274.0, 137.0
ресепшн, @default_class, 0.0, 71.0, 52.0
неужто, @default_class, 0.0, 10.0, 10.0
потеря, @default_class, -0.0377358496189, 881.0, 429.0
претензионный, @default_class, 0.0, 123.0, 93.0
прослеживаться, @default_class, 0.0, 57.0, 10.0
отклонять, @default_class, 0.0, 803.0, 222.0
шевелиться, @default_class, 0.0, 56.0, 14.0
допустимый, @default_class, 0.0, 121.0, 53.0
основываться, @default_class, 0.0, 107.0, 38.0
открывать_счет, @default_class, 0.0, 596.0, 330.0
обновление, @default_class, 0.0, 241.0, 107.0
кредитный_лимит, @default_class, 0.0, 27.0, 22.0
действовать, @default_class, 0.0, 2563.0, 641.0
согласование, @default_class, 0.0, 234.0, 150.0
телефонный, @default_class, 0.0, 819.0, 670.0
ремонт, @default_class, 0.0, 351.0, 219.0
вносить_средство, @default_class, 0.0, 240.0, 146.0
номер_телефон, @default_class, 0.0, 435.0, 267.0
итого, @default_class, 0.0, 440.0, 336.0
вносить, @default_class, 0.0, 13765.0, 2475.0
управляться, @default_class, 0.0, 48.0, 14.0
отсутствовать, @default_class, -0.166666671634, 2095.0, 480.0
предприниматель, @default_class, 0.125, 278.0, 133.0
давний_клиент, @default_class, 0.0, 9.0, 6.0
следовательно, @default_class, 0.0, 133.0, 120.0
вю, @default_class, 0.0, 6.0, 6.0
бригада, @default_class, 0.0, 17.0, 12.0
просить_разбираться, @default_class, 0.0, 97.0, 34.0
рассчитать, @default_class, 0.0, 938.0, 240.0
люфтганза, @default_class, 0.0, 5.0, 1.0
увеличивать, @default_class, 0.166666671634, 1388.0, 399.0
начисляться, @default_class, 0.0, 1391.0, 331.0
министерство, @default_class, 0.0, 25.0, 13.0
пожелание, @default_class, 0.0, 329.0, 189.0
общество, @default_class, 0.0, 237.0, 81.0
черный, @default_class, 0.0, 314.0, 266.0
райффайзен, @default_class, 0.0, 71.0, 36.0
баланс, @default_class, 0.0, 1436.0, 781.0
сырой, @default_class, -0.333333343267, 47.0, 33.0
штатный, @default_class, 0.0, 59.0, 46.0
настояние, @default_class, 0.0, 5.0, 5.0
возникновение, @default_class, 0.0, 249.0, 150.0
повергать_шок, @default_class, 0.0, 4.0, 4.0
никакой_отношение, @default_class, 0.0, 4.0, 4.0
сво, @default_class, 0.0, 340.0, 306.0
грустный, @default_class, -0.333333343267, 76.0, 46.0
протест, @default_class, -0.333333343267, 20.0, 13.0
привет, @default_class, 0.0, 360.0, 250.0
персонал, @default_class, 0.0, 1270.0, 702.0
информировать, @default_class, 0.0, 1474.0, 319.0
посторонний_человек, @default_class, 0.0, 8.0, 8.0
поразмыслить, @default_class, 0.0, 26.0, 14.0
далее, @default_class, 0.0, 2071.0, 1536.0
эксел, @default_class, 0.0, 3.0, 3.0
дон_ростов, @default_class, 0.0, 13.0, 13.0
ситуация_спорный, @default_class, 0.0, 1.0, 1.0
денежный, @default_class, 0.0, 4151.0, 2287.0
потратиться, @default_class, 0.0, 35.0, 8.0
пренебрегать, @default_class, 0.0, 13.0, 5.0
выходной, @default_class, 0.0, 731.0, 556.0
догнать, @default_class, 0.0, 8.0, 2.0
миб, @default_class, 0.0, 5.0, 3.0
дружный, @default_class, 0.375, 27.0, 22.0
стремиться, @default_class, -0.166666671634, 230.0, 59.0
уплата, @default_class, 0.0, 458.0, 196.0
тинкофф, @default_class, 0.0, 3.0, 1.0
люберецкий, @default_class, 0.0, 35.0, 25.0
публичный, @default_class, 0.0, 79.0, 71.0
женский, @default_class, 0.0, 48.0, 46.0
затрагивать, @default_class, 0.0, 111.0, 23.0
более, @default_class, 0.0, 4842.0, 3062.0
хорошо, @default_class, 0.0, 4954.0, 2181.0
хм, @default_class, -0.0833333358169, 34.0, 27.0
подвох, @default_class, 0.0, 98.0, 67.0
предшествующий, @default_class, 0.0, 7.0, 6.0
воспитание, @default_class, 0.0, 19.0, 10.0
заинтересованный, @default_class, 0.416666656733, 485.0, 126.0
непонятно, @default_class, 0.0, 2093.0, 530.0
парировать, @default_class, 0.0, 61.0, 15.0
аппарат, @default_class, 0.0, 209.0, 119.0
париться, @default_class, -0.10000000149, 44.0, 20.0
круг, @default_class, 0.0, 303.0, 193.0
сфотографировать, @default_class, 0.0, 105.0, 38.0
верховный, @default_class, 0.0, 11.0, 9.0
браться, @default_class, 0.0, 515.0, 105.0
барьер, @default_class, -0.166666671634, 17.0, 9.0
вносить_сумма, @default_class, 0.0, 556.0, 275.0
тетка, @default_class, -0.333333343267, 28.0, 16.0
беспредел, @default_class, -0.625, 237.0, 141.0
попытаться, @default_class, 0.0, 3464.0, 690.0
родной, @default_class, 0.166666671634, 184.0, 159.0
разок, @default_class, 0.0, 21.0, 17.0
перспектива, @default_class, 0.0, 125.0, 57.0
процветание_успех, @default_class, 0.0, 12.0, 8.0
профсоюзный, @default_class, 0.0, 53.0, 36.0
дежурный, @default_class, 0.0, 67.0, 57.0
дубликат, @default_class, 0.0, 47.0, 26.0
барышня, @default_class, -0.166666671634, 161.0, 68.0
стабильный, @default_class, 0.166666671634, 131.0, 104.0
отпадать, @default_class, 0.0, 295.0, 67.0
периодически, @default_class, 0.0, 284.0, 272.0
пониженный, @default_class, 0.0, 28.0, 25.0
внешне, @default_class, 0.0, 21.0, 21.0
несказанный, @default_class, 0.416666656733, 27.0, 26.0
должное, @default_class, 0.0, 64.0, 58.0
сервер, @default_class, 0.0, 83.0, 49.0
брокер, @default_class, 0.0, 168.0, 71.0
прикрывать, @default_class, 0.0, 123.0, 32.0
урегулирование, @default_class, 0.0, 207.0, 123.0
передумывать, @default_class, 0.0, 130.0, 51.0
истина, @default_class, 0.0, 42.0, 30.0
долларовый, @default_class, 0.0, 266.0, 160.0
судимость, @default_class, 0.0, 13.0, 11.0
осенний, @default_class, 0.0, 20.0, 18.0
долговой, @default_class, -0.333333343267, 78.0, 60.0
молодой_человек, @default_class, 0.0, 13.0, 13.0
билет, @default_class, 0.0, 660.0, 297.0
магазин, @default_class, 0.0, 1184.0, 553.0
неправда, @default_class, -0.277777791023, 74.0, 52.0
заставать, @default_class, 0.0, 111.0, 31.0
параметр, @default_class, 0.0, 237.0, 132.0
пошевелиться, @default_class, 0.0, 37.0, 8.0
практика, @default_class, 0.0, 465.0, 190.0
никогда, @default_class, 0.0, 1745.0, 1492.0
рев, @default_class, 0.0, 10.0, 7.0
мнение, @default_class, 0.0, 1640.0, 729.0
блеск, @default_class, 0.333333343267, 5.0, 5.0
наконец, @default_class, 0.0, 1084.0, 931.0
воронцовский, @default_class, 0.0, 3.0, 2.0
вымогательство, @default_class, 0.0, 111.0, 62.0
заманчивый, @default_class, 0.375, 65.0, 53.0
слезать, @default_class, -0.333333343267, 20.0, 8.0
необходимость, @default_class, 0.0, 1483.0, 722.0
лазейка, @default_class, 0.0, 7.0, 5.0
кросс, @default_class, 0.0, 53.0, 22.0
рассылка, @default_class, 0.0, 309.0, 172.0
сориентировать, @default_class, 0.0, 65.0, 28.0
мелочь, @default_class, 0.0, 719.0, 290.0
прислушиваться, @default_class, 0.0, 57.0, 15.0
пятница, @default_class, 0.0, 691.0, 462.0
прием, @default_class, 0.0, 918.0, 524.0
скапливаться, @default_class, 0.0, 21.0, 5.0
безумно, @default_class, 0.0, 28.0, 26.0
развод, @default_class, 0.0, 194.0, 106.0
студентка, @default_class, 0.0, 11.0, 11.0
слияние, @default_class, 0.0, 45.0, 27.0
сверять, @default_class, 0.0, 386.0, 118.0
достигать, @default_class, 0.0, 319.0, 85.0
машина, @default_class, 0.0, 814.0, 495.0
верификация, @default_class, 0.0, 50.0, 30.0
забирать, @default_class, -0.166666671634, 5216.0, 1562.0
первичный, @default_class, 0.0, 77.0, 73.0
вопрос_давать, @default_class, 0.0, 87.0, 32.0
декларация_налоговый, @default_class, 0.0, 2.0, 2.0
перевед, @default_class, 0.0, 27.0, 12.0
лето, @default_class, 0.0, 298.0, 226.0
независимо, @default_class, 0.0, 149.0, 60.0
основание, @default_class, 0.0, 2361.0, 1155.0
прочитывать, @default_class, 0.0, 2041.0, 527.0
странный, @default_class, -0.166666671634, 722.0, 442.0
применение, @default_class, 0.0, 83.0, 47.0
уважать, @default_class, 0.25, 516.0, 220.0
менделеевский, @default_class, 0.0, 18.0, 14.0
балл, @default_class, 0.0, 710.0, 243.0
клещи, @default_class, 0.0, 8.0, 7.0
погрешность, @default_class, 0.0, 9.0, 6.0
тесть, @default_class, 0.0, 8.0, 4.0
ходить, @default_class, 0.0, 2811.0, 655.0
может, @default_class, 0.0, 2667.0, 798.0
событие, @default_class, 0.0, 496.0, 318.0
выводить, @default_class, 0.0, 810.0, 203.0
характерный, @default_class, 0.0, 64.0, 20.0
трижды, @default_class, 0.0, 98.0, 87.0
ужасаться, @default_class, -0.333333343267, 44.0, 18.0
причем, @default_class, 0.0, 473.0, 402.0
поручительство, @default_class, 0.0, 81.0, 39.0
заключение, @default_class, 0.0, 602.0, 344.0
технически, @default_class, 0.0, 98.0, 90.0
ярко, @default_class, 0.0, 6.0, 6.0
работа_устраиваться, @default_class, 0.0, 31.0, 20.0
аванс, @default_class, 0.0, 189.0, 115.0
признак, @default_class, 0.0, 123.0, 68.0
австралия, @default_class, 0.0, 2.0, 1.0
исполнитель, @default_class, 0.0, 209.0, 116.0
ждать_ответ, @default_class, 0.0, 228.0, 139.0
кц, @default_class, 0.0, 205.0, 75.0
прижимать, @default_class, 0.0, 19.0, 8.0
обуславливать, @default_class, 0.0, 34.0, 8.0
репутация, @default_class, 0.0, 468.0, 294.0
домой, @default_class, 0.0, 782.0, 706.0
неправомерный, @default_class, -0.333333343267, 277.0, 196.0
останавливать, @default_class, 0.0, 372.0, 104.0
мошенничество, @default_class, -0.25, 477.0, 271.0
реальный, @default_class, 0.1875, 367.0, 317.0
переваривать, @default_class, -0.125, 17.0, 8.0
связь, @default_class, 0.0, 4508.0, 2178.0
осадочек, @default_class, 0.0, 30.0, 29.0
добиваться, @default_class, 0.0, 899.0, 268.0
гуманный, @default_class, 0.20000000298, 14.0, 7.0
трудность, @default_class, -0.10000000149, 366.0, 197.0
закладка, @default_class, 0.0, 21.0, 16.0
замалчивать, @default_class, 0.0, 15.0, 7.0
таможня, @default_class, 0.0, 13.0, 8.0
курсы, @default_class, 0.0, 166.0, 77.0
вноситель, @default_class, 0.0, 2.0, 2.0
перехватывать, @default_class, 0.0, 37.0, 12.0
ликвидировать, @default_class, 0.333333343267, 95.0, 27.0
окончание_срок, @default_class, 0.0, 139.0, 110.0
залоговый, @default_class, 0.0, 60.0, 39.0
дурочка, @default_class, 0.0, 14.0, 4.0
утверждать, @default_class, 0.0, 1850.0, 356.0
саратов, @default_class, 0.0, 78.0, 54.0
бюро_история, @default_class, 0.0, 198.0, 124.0
кормить, @default_class, -0.166666671634, 329.0, 108.0
орган_судебный, @default_class, 0.0, 4.0, 4.0
усть, @default_class, 0.0, 12.0, 8.0
табло, @default_class, 0.0, 345.0, 169.0
рассказывать, @default_class, 0.0, 7687.0, 1555.0
жка, @default_class, 0.0, 9.0, 6.0
размер_рубль, @default_class, 0.0, 306.0, 177.0
опаздывать, @default_class, 0.0, 256.0, 78.0
уф, @default_class, 0.0, 7.0, 4.0
вежливый, @default_class, 0.5, 1343.0, 725.0
постфактум, @default_class, 0.0, 24.0, 18.0
достучаться, @default_class, 0.0, 92.0, 37.0
страдать, @default_class, -0.5, 368.0, 145.0
комплектация, @default_class, 0.0, 8.0, 7.0
контрагент, @default_class, 0.0, 134.0, 83.0
загруженность, @default_class, 0.0, 69.0, 44.0
сценарий, @default_class, 0.0, 33.0, 21.0
резюмировать, @default_class, 0.0, 135.0, 54.0
ресепшено, @default_class, 0.0, 177.0, 122.0
нечитаемый, @default_class, 0.0, 10.0, 6.0
аналогичный, @default_class, 0.0, 466.0, 363.0
счет, @default_class, 0.0, 19738.0, 6303.0
мелкий, @default_class, 0.0, 334.0, 278.0
соблюдать, @default_class, 0.0, 482.0, 149.0
следить, @default_class, 0.0, 418.0, 128.0
сессия, @default_class, 0.0, 33.0, 22.0
попросить, @default_class, 0.0, 11377.0, 2319.0
считаться, @default_class, 0.0, 967.0, 188.0
шумок, @default_class, 0.0, 7.0, 7.0
квартал, @default_class, 0.0, 235.0, 115.0
либо, @default_class, 0.0, 2.0, 2.0
дополнять, @default_class, 0.0, 128.0, 40.0
слово, @default_class, 0.0, 4713.0, 2448.0
хранить, @default_class, 0.0, 703.0, 191.0
возбуждать, @default_class, 0.0, 121.0, 29.0
гражданский, @default_class, 0.0, 204.0, 168.0
ведение, @default_class, 0.0, 133.0, 85.0
очень, @default_class, 0.0, 8957.0, 5969.0
погасать, @default_class, -0.333333343267, 75.0, 27.0
отображать, @default_class, 0.0, 299.0, 78.0
собирание, @default_class, 0.0, 6.0, 5.0
